t,ke,px,py,pz,pnorm,lx,ly,lz,lnorm
9.40000000000477,1264.573642493714,-63.075918327686715,46.419238515972914,-197.87770956430606,212.81190079433915,-731.1099095799333,516.6625771150776,189.54589438394393,915.0899215678103
9.500000000004537,1429.2921694944976,-50.72864181963147,35.27409091696752,-235.3678159260833,243.34269120871,-956.2418155352625,905.7011032365202,115.16535287523658,1322.102854049148
9.600000000004304,1053.8739742437851,-60.889313662714855,15.963946731970054,-249.01644744970667,256.8492694442602,-964.2559833553103,935.0822663709637,73.14187264199576,1345.1833257409758
9.70000000000407,873.9552318786673,-96.25127002395965,-1.6425771852079505,-128.98154027534957,160.9448438839722,-484.33052466578124,157.80363222265584,133.21422097959567,526.5207233688858
9.800000000003838,750.2559752403442,-94.53205769589177,-26.0611409096916,-46.8750637539715,108.68654286374695,-122.68154217575209,244.20647497697567,58.66253433836771,279.5153951865644
9.900000000003605,669.5729628638102,-69.38693929463389,-33.8827205676659,-84.97988318527277,114.82232641749751,-276.1964318852604,552.9491158308371,-23.869336567857705,618.5522927873143
10.000000000003372,612.8795466354366,-37.53180297750733,-32.32385670276141,-127.08371171166554,136.39551946195593,-493.84337355684085,824.9948268386801,-145.39614900186288,972.4390891264898
10.100000000003138,263.2213187891714,-6.2019325814264485,-29.456180774689038,-103.76585681434639,108.04389660684751,-432.7158233467135,322.99930176883316,-208.85609611044234,578.9580309489387
10.200000000002905,232.0232638638538,-16.79002624897033,-14.416007841598754,40.31207134325762,45.986838981539506,311.14583413325533,-230.77574633298238,15.166614759789224,387.6844095360247
10.300000000002672,229.4410642859211,-2.6762723714250307,-8.970711423868977,17.4799514816775,19.828888043916777,180.08139298198037,-113.3724091964463,-64.22658983215744,222.2783527624881
10.40000000000244,196.47862273509983,-0.1613335010821118,-7.118449414135483,-14.987267777340502,16.592665427528097,36.881619712771126,36.72433720752924,-56.781784413508795,77.0266308308495
10.500000000002206,174.01815274116396,-1.4852112279109864,-8.1498300366771,-39.4767012803695,40.3365284326473,-86.38917394183392,152.25565549130866,-81.50277341986379,193.09991216613787
10.600000000001973,166.9090557085696,2.764064213575789,-12.980081809812507,-27.258856513198566,30.317780808847864,-53.17856951717461,96.4569653427821,-151.79097432384444,187.54307853187663
10.70000000000174,110.27293201496985,6.452927493035336,-9.330027394907724,-33.88244127667952,35.73107207022672,-99.43828828490051,175.78236384025666,-140.54994325081148,246.0522285249733
10.800000000001507,74.09858072226712,11.170449588481379,-12.331847134781938,6.460236716318843,17.84903516146762,64.95815827515243,-29.486579620763557,-117.53579277355125,137.4906661818851
10.900000000001274,76.09934400906708,13.791355619530108,-10.984898778837012,4.030977713628557,18.08641126186756,37.77423625037445,-13.331852696762203,-86.0673334313417,94.93269776325235
11.000000000001041,70.1324635763031,13.093477922043862,-6.671752582562197,-20.906664517440664,25.554648654653576,-64.640231339502,139.00134502416958,-51.71105129172051,161.78308394837674
11.100000000000808,60.367901521608566,12.612746300272955,-3.133613557336459,-34.07882528131659,36.47282873203386,-120.4495111643273,171.81064372318454,-63.822454009295036,219.31777782949797
11.200000000000575,55.39836185608801,7.708899527658514,-14.066474828290492,-4.359367529735142,16.622181904965807,31.984142759063253,-3.3852582196923464,-109.49018052531352,114.1163660160622
11.300000000000342,55.026203308763094,3.096431883622119,-22.58579539574149,0.7492750639711587,22.809372134929493,62.88148125703556,-32.23141808625548,-162.7879621315178,177.46229349318796
11.400000000000109,44.62966002926366,-1.107289329869876,-18.126326606015862,2.6006150519928393,18.3453810136681,72.3650044591,4.3288646946323235,-107.00453279725377,129.24938289627752
11.499999999999876,39.54251080717354,-1.8154714764230004,-8.794547888471996,-6.431454867191333,11.045524928814014,12.801148989460057,15.328595559406512,-40.196862855596024,44.88455236165118
11.599999999999643,39.54195240785327,-0.6343954456867227,1.0173579192166324,-6.8471322635365865,6.95130886608159,-35.4564600322162,-32.403765425561254,15.961148015843216,50.61544050736494
11.69999999999941,23.836469216542408,-2.3849044642124353,10.919843536827573,-2.6084567303223274,11.477578084516749,-50.82808207493279,-15.051107302584445,58.93204026058609,79.26547248156258
11.799999999999176,20.42683145520266,-4.952540820692063,13.491548181316784,-5.378403650824885,15.345251993389352,-65.62917294039094,3.3467501972805174,87.59052491921892,109.50109192764724
11.899999999998943,19.640462936865127,-0.781641397914751,6.096904750828474,-3.30016728932686,6.976697997846255,-35.72243215365925,-17.745364098298094,46.57736567248491,61.32243552683089
11.99999999999871,20.614825010100606,2.189433816835653,-2.237518006365498,4.480549503661006,5.465842215237306,17.282414234561045,-40.69053375102536,-6.608313868531244,44.69978960692449
12.099999999998477,21.885210235298867,0.9412783764270137,-4.010831379175022,-2.9728791123544713,5.080431433527825,-5.2635757713252325,-2.4469243713399553,-17.359027924665988,18.3037842881977
12.199999999998244,23.549016017518497,-2.0950363175115627,-0.6672541612053358,-6.972897654245869,7.311340983973171,-25.131476577649476,19.002838878977258,7.650820958033568,32.42273988677082
12.299999999998011,25.555435129052718,-2.8021367882578305,0.8940132035746481,0.2559368451146914,2.952411532452916,-0.6833004427277013,-16.605992860054567,14.409965033811684,21.997113234215316
12.399999999997778,27.854035896146186,-0.6966075473520302,-2.2074854638748307,-1.1335070481280025,2.5774197128916247,1.2257574037264194,-3.4998292249278022,-8.320000661474939,9.10898989039906
12.499999999997545,30.38857520810131,-0.2093466779357283,-4.270701215978664,-5.336398563694969,6.838118494025245,-6.327922230798013,16.948995709421894,-18.498683162398127,25.874936406874927
12.599999999997312,33.16181705273745,-1.2242992266861414,-3.600930724241836,-3.270132307550623,5.015912278553073,0.9952850788522778,4.537803216802858,-13.206371588750235,13.999660744559554
12.699999999997079,34.4993809363596,-1.039784570326991,-2.0778155081133867,-0.7187113937415769,2.4320804480815466,2.3967247899158926,-5.989455234680622,-7.991320239084174,10.270300038968522
12.799999999996846,36.64344704482296,-1.19428164257415,-0.062023811586077754,-2.870993701330112,3.110106176333929,-13.276966522340476,4.386819999463239,2.1608177007937703,14.14889263791001
12.899999999996613,3.090362775014866,0.7714306446055977,0.40653463846846377,-1.4872545658545635,1.7240364831889547,-3.1938513234849135,10.371632100541968,-5.242021388781013,12.051980208495056
12.99999999999638,2.961813820294397,1.522724581208244,-0.4404737973966996,0.7413289561820143,1.7499359810241075,5.885375435237613,1.8234640491691236,-13.175242941052076,14.54474790802691
13.099999999996147,1.1092833459789515,0.6667491507890781,-2.3446903148253004,0.6907836112951515,2.533635549984941,12.208960071777074,0.0020814650370136133,-17.898150638123333,21.66569884937244
13.199999999995914,1.010369398406743,-0.20768598232533628,-2.3420306498545744,-0.8681517362969462,2.5063775592173023,7.265181279598307,4.241914018286282,-16.43714111769543,18.465002076549926
13.29999999999568,1.1549377134277075,0.2125970469592118,-1.8694282415653651,-0.33593760006647294,1.9112335089874215,7.6539826270704765,3.2606648031500445,-17.80334326439034,19.651320983682268
13.399999999995448,0.9954117003166966,0.44468754524980175,-2.2894029589768827,0.27459563165965684,2.34830059455747,11.210067446601608,0.4985599804105996,-19.325367582511422,22.346901494628007
13.499999999995214,0.7692534468342468,-0.030974055382414985,-0.6940540258759996,0.24582794270660907,0.7369543814625703,2.7338140534598385,-2.1946709882067283,-4.360271186575431,5.594844488084608
13.599999999994981,0.36986061258523395,-0.01848623602618937,1.827180507680968,-0.7931629998330673,1.9919934469962208,-9.201096560416723,4.037035778547679,11.217403980207665,15.059481659292436
13.699999999994748,0.1093369620843329,0.1605794612677652,1.1453084039724768,0.015479627363238893,1.1566143360923435,-4.920202405207766,-0.0051530645633653515,8.03410721649639,9.42100297359289
13.799999999994515,0.007094459802892185,-0.11557734340760442,0.11953537049085629,0.03459899992659157,0.16983497255708518,-0.5587040962815044,-0.6437772530770643,1.4743996106673216,1.703071821949131
13.899999999994282,0.008817853593991206,-0.0010969822491529169,-0.549554512449282,-0.049443935502015604,0.551775378466048,1.7331633461784828,0.30778584054635916,-3.5762639822791575,3.9860069466979864
13.99999999999405,0.011070730592082773,0.005048063564543881,0.013677692866760417,0.0722835983585625,0.07373927596316013,0.4519413168390426,-0.4074155556859984,-0.15422585022297405,0.6277133117579538
14.099999999993816,0.02353106790952798,-0.03316630118636521,-0.010964651059071144,-0.04898663454560884,0.06016574998565976,-0.27384987467728145,0.11456892933810289,0.2753389229360122,0.4048843241149319
14.199999999993583,0.020861332706124978,-0.018383636769287687,-0.03803631890094405,-0.02835139162236562,0.05087751038842372,0.024994573488924504,0.09111982010372764,-0.09434007063761694,0.13352003313188432
